id,label
813,0
814,1
815,1
816,0
817,1
818,1
819,0
820,0
821,1
822,0
823,0
824,0
825,1
826,0
827,0
828,0
829,1
830,0
831,1
832,1
833,1
834,0
835,1
836,0
837,0
838,1
839,1
840,1
841,0
842,1
843,0
844,0
845,0
846,1
847,0
848,0
849,1
850,0
851,1
852,1
853,0
854,0
855,1
856,1
857,1
858,0
859,0
860,0
861,1
862,1
863,1
864,0
865,0
866,0
867,0
868,1
869,1
870,0
871,1
872,1
873,0
874,0
875,1
876,0
877,0
878,0
879,0
880,0
881,1
882,0
883,0
884,0
885,0
886,1
887,1
888,0
889,0
890,0
891,0
892,0
893,0
894,1
895,1
896,1
897,0
898,1
899,0
900,1
901,0
902,0
903,1
904,0
905,0
906,0
907,0
908,0
909,0
910,1
911,1
912,0
913,1
914,1
915,0
916,0
917,1
918,0
919,1
920,1
921,0
922,0
923,0
924,1
925,0
926,1
927,1
928,1
929,1
930,0
931,0
932,0
933,0
934,1
935,0
936,0
937,0
938,1
939,0
940,1
941,1
942,0
943,1
944,0
945,1
946,1
947,1
948,1
949,1
950,1
951,0
952,1
953,1
954,1
955,0
956,1
957,1
958,0
959,1
960,1
961,1
962,0
963,0
964,0
965,1
966,1
967,0
968,1
969,0
970,1
971,1
972,1
973,0
974,0
975,0
976,1
977,0
978,1
979,1
980,0
981,1
982,1
983,0
984,0
985,1
986,1
987,1
988,1
989,1
990,1
991,1
992,1
993,1
994,0
995,0
996,1
997,0
998,1
999,0
1000,0
1001,1
1002,1
1003,1
1004,1
1005,1
1006,1
1007,1
1008,0
1009,1
1010,1
1011,0
1012,1
1013,0
1014,1
1015,0
1016,1
1017,0
1018,0
1019,1
1020,0
1021,1
1022,1
1023,0
1024,1
1025,0
1026,0
1027,1
1028,0
1029,1
1030,0
1031,1
1032,1
1033,1
1034,1
1035,1
1036,0
1037,1
1038,1
1039,1
1040,1
1041,1
1042,0
1043,1
1044,1
1045,1
1046,1
1047,0
1048,0
1049,1
1050,1
1051,0
1052,0
1053,1
1054,1
1055,0
1056,0
1057,1
1058,1
1059,0
1060,0
1061,0
1062,1
1063,1
1064,0
1065,1
1066,0
1067,0
1068,1
1069,0
1070,0
1071,0
1072,0
1073,1
1074,1
1075,0
1076,1
1077,0
1078,0
1079,1
1080,1
1081,0
1082,1
1083,1
1084,0
1085,0
1086,1
1087,0
1088,0
1089,0
1090,1
1091,1
1092,0
1093,0
1094,1
1095,0
1096,0
1097,1
1098,1
1099,1
1100,1
1101,0
1102,1
1103,0
1104,1
1105,0
1106,0
1107,1
1108,0
1109,1
1110,0
1111,1
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,1
1123,1
1124,1
1125,1
1126,1
1127,0
1128,1
1129,1
1130,0
1131,0
1132,0
1133,1
1134,0
1135,0
1136,1
1137,0
1138,1
1139,1
1140,1
1141,0
1142,1
1143,0
1144,1
1145,1
1146,1
1147,1
1148,1
1149,0
1150,0
1151,1
1152,0
1153,1
1154,1
1155,0
1156,0
1157,0
1158,1
1159,0
1160,0
1161,1
1162,0
1163,1
1164,1
1165,1
1166,0
1167,1
1168,0
1169,1
1170,1
1171,0
1172,0
1173,0
1174,1
1175,1
1176,0
1177,0
1178,1
1179,1
1180,0
1181,0
1182,1
1183,0
1184,0
1185,1
1186,0
1187,1
1188,1
1189,0
1190,0
1191,0
1192,1
1193,1
1194,0
1195,0
1196,0
1197,0
1198,0
1199,0
1200,1
1201,0
1202,0
1203,0
1204,1
1205,0
1206,0
1207,0
1208,1
1209,1
1210,1
1211,0
1212,1
1213,0
1214,1
1215,0
1216,0
1217,1
1218,1
1219,1
1220,1
1221,1
1222,0
1223,0
1224,1
1225,0
1226,1
1227,1
1228,1
1229,1
1230,0
1231,1
1232,1
1233,0
1234,0
1235,1
1236,0
1237,0
1238,0
1239,1
1240,1
1241,1
1242,1
1243,1
1244,1
1245,1
1246,1
1247,1
1248,1
1249,0
1250,1
1251,0
1252,1
1253,0
1254,0
1255,0
1256,0
1257,1
1258,0
1259,1
1260,0
1261,0
1262,1
1263,0
1264,0
1265,1
1266,1
1267,1
1268,0
1269,1
1270,0
1271,0
1272,0
1273,0
1274,1
1275,0
1276,1
1277,1
1278,0
1279,0
1280,0
1281,0
1282,1
1283,1
1284,0
1285,1
1286,0
1287,0
1288,1
1289,1
1290,0
1291,1
1292,1
1293,1
1294,1
1295,1
1296,1
1297,1
1298,0
1299,1
1300,0
1301,0
1302,1
1303,0
1304,0
1305,1
1306,0
1307,1
1308,1
1309,1
1310,0
1311,0
1312,1
1313,1
1314,0
1315,0
1316,1
1317,0
1318,0
1319,1
1320,0
1321,0
1322,0
1323,0
1324,1
1325,0
1326,1
1327,0
1328,1
1329,0
1330,0
1331,1
1332,1
1333,1
1334,1
1335,0
1336,0
1337,1
1338,0
1339,0
1340,0
1341,1
1342,0
1343,0
1344,0
1345,0
1346,1
1347,1
1348,0
1349,0
1350,1
1351,1
1352,1
1353,0
1354,1
1355,0
1356,1
1357,0
1358,1
1359,1
1360,0
1361,1
1362,1
1363,1
1364,0
1365,0
1366,1
1367,0
1368,1
1369,0
1370,0
1371,0
1372,0
1373,1
1374,1
1375,0
1376,0
1377,1
1378,1
1379,0
1380,1
1381,0
1382,1
1383,0
1384,0
1385,1
1386,1
1387,0
1388,1
1389,0
1390,1
1391,1
1392,0
1393,0
1394,1
1395,0
1396,0
1397,1
1398,0
1399,1
1400,0
1401,0
1402,1
1403,1
1404,1
1405,1
1406,1
1407,1
1408,0
1409,0
1410,1
1411,0
1412,0
1413,0
1414,1
1415,1
1416,1
1417,1
1418,0
1419,0
1420,0
1421,0
1422,0
1423,0
1424,1
1425,0
1426,1
1427,0
1428,0
1429,1
1430,1
1431,1
1432,1
1433,1
1434,1
1435,0
1436,1
1437,0
1438,0
1439,1
1440,1
1441,0
1442,1
1443,1
1444,0
1445,1
1446,1
1447,0
1448,1
1449,1
1450,1
1451,1
1452,0
1453,1
1454,0
1455,1
1456,1
1457,1
1458,1
1459,1
1460,1
1461,0
1462,0
1463,0
1464,1
1465,1
1466,0
1467,0
1468,1
1469,1
1470,0
1471,0
1472,0
1473,0
1474,0
1475,1
1476,1
1477,0
1478,1
1479,0
1480,0
1481,1
1482,1
1483,1
1484,1
1485,0
1486,1
1487,1
1488,1
1489,0
1490,1
1491,1
1492,0
1493,0
1494,1
1495,0
1496,1
1497,0
1498,0
1499,1
1500,1
1501,0
1502,0
1503,0
1504,0
1505,0
1506,1
1507,1
1508,1
1509,1
1510,1
1511,0
1512,0
1513,1
1514,1
1515,1
1516,1
1517,0
1518,1
1519,0
1520,0
1521,1
1522,1
1523,1
1524,0
1525,1
1526,0
1527,0
1528,0
1529,0
1530,1
1531,0
1532,1
1533,0
1534,1
1535,1
1536,0
1537,0
1538,0
1539,0
1540,0
1541,0
1542,1
1543,0
1544,0
1545,0
1546,1
1547,1
1548,0
1549,0
1550,0
1551,1
1552,0
1553,0
1554,0
1555,1
1556,1
1557,1
1558,1
1559,1
1560,0
1561,1
1562,0
1563,1
1564,0
1565,1
1566,1
1567,0
1568,0
1569,0
1570,1
1571,0
1572,1
1573,1
1574,0
1575,0
1576,0
1577,1
1578,0
1579,0
1580,1
1581,1
1582,1
1583,1
1584,0
1585,0
1586,1
1587,0
1588,1
1589,1
1590,0
1591,0
1592,0
1593,0
1594,0
1595,1
1596,1
1597,1
1598,1
1599,1
1600,0
1601,0
1602,0
1603,1
1604,1
1605,1
1606,1
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,1
1614,1
1615,1
1616,1
1617,0
1618,0
1619,0
1620,0
1621,1
1622,1
1623,1
1624,0
1625,0
1626,0
1627,1
1628,0
1629,1
1630,1
1631,1
1632,1
1633,0
1634,1
1635,0
1636,0
1637,0
1638,1
1639,1
1640,1
1641,0
1642,1
1643,1
1644,1
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,1
1653,1
1654,0
1655,1
1656,1
1657,1
1658,1
1659,0
1660,1
1661,0
1662,1
1663,1
1664,1
1665,0
1666,0
1667,1
1668,0
1669,1
1670,0
1671,0
1672,0
1673,0
1674,0
1675,1
1676,1
1677,0
1678,0
1679,1
1680,0
1681,0
1682,0
1683,1
1684,1
1685,0
1686,1
1687,0
1688,1
1689,1
1690,1
1691,1
1692,0
1693,1
1694,0
1695,0
1696,0
1697,1
1698,0
1699,0
1700,1
1701,0
1702,0
1703,0
1704,1
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,1
1712,0
1713,1
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,1
1721,0
1722,1
1723,0
1724,0
1725,0
1726,1
1727,0
1728,0
1729,0
1730,0
1731,1
1732,1
1733,0
1734,0
1735,1
1736,1
1737,0
1738,1
1739,1
1740,0
1741,1
1742,0
1743,1
1744,0
1745,0
1746,1
1747,0
1748,1
1749,0
1750,0
1751,0
1752,0
1753,1
1754,0
1755,0
1756,1
1757,1
1758,0
1759,1
1760,0
1761,0
1762,1
1763,1
1764,1
1765,1
1766,1
1767,0
1768,0
1769,1
1770,0
1771,1
1772,0
1773,1
1774,1
1775,1
1776,1
1777,1
1778,0
1779,1
1780,1
1781,1
1782,1
1783,0
1784,1
1785,1
1786,1
1787,1
1788,0
1789,0
1790,1
1791,1
1792,0
1793,0
1794,0
1795,0
1796,0
1797,1
1798,0
1799,0
1800,0
1801,1
1802,1
1803,1
1804,0
1805,1
1806,1
1807,0
1808,0
1809,1
1810,0
1811,1
1812,0
1813,1
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,1
1822,0
1823,1
1824,0
1825,0
1826,0
1827,1
1828,0
1829,0
1830,0
1831,1
1832,0
1833,0
1834,1
1835,0
1836,1
1837,0
1838,1
1839,1
1840,0
1841,1
1842,1
1843,0
1844,1
1845,1
1846,0
1847,0
1848,1
1849,0
1850,0
1851,0
1852,0
1853,1
1854,0
1855,0
1856,0
1857,0
1858,1
1859,1
1860,1
1861,0
1862,1
1863,1
1864,1
1865,0
1866,1
1867,0
1868,0
1869,0
1870,1
1871,1
1872,0
1873,1
1874,0
1875,1
1876,1
1877,0
1878,1
1879,0
1880,1
1881,0
1882,0
1883,0
1884,1
1885,1
1886,1
1887,0
1888,1
1889,0
1890,0
1891,0
1892,1
1893,1
1894,1
1895,1
1896,1
1897,0
1898,1
1899,0
1900,0
1901,1
1902,1
1903,1
1904,1
1905,1
1906,0
1907,1
1908,0
1909,0
1910,1
1911,1
1912,1
1913,1
1914,1
1915,1
1916,0
1917,0
1918,1
1919,1
1920,1
1921,0
1922,0
1923,0
1924,0
1925,1
1926,0
1927,1
1928,0
1929,0
1930,1
1931,0
1932,0
1933,0
1934,1
1935,1
1936,1
1937,0
1938,0
1939,0
1940,0
1941,1
1942,1
1943,1
1944,1
1945,1
1946,0
1947,1
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,1
1955,1
1956,1
1957,1
1958,1
1959,0
1960,1
1961,0
1962,1
1963,0
1964,0
1965,0
1966,1
1967,1
1968,0
1969,0
1970,1
1971,1
1972,1
1973,0
1974,0
1975,0
1976,1
1977,0
1978,0
1979,0
1980,1
1981,0
1982,1
1983,1
1984,0
1985,1
1986,1
1987,1
1988,0
1989,1
1990,0
1991,1
1992,0
1993,0
1994,0
1995,0
1996,1
1997,1
1998,0
1999,1
2000,1
2001,1
2002,1
2003,0
2004,1
2005,1
2006,0
2007,1
2008,0
2009,1
2010,1
2011,1
2012,0
2013,0
2014,1
2015,0
2016,0
2017,1
2018,1
2019,1
2020,0
2021,1
2022,0
2023,0
2024,0
2025,1
2026,1
2027,1
2028,0
2029,0
2030,0
2031,0
2032,1
2033,0
2034,1
2035,0
2036,1
2037,0
2038,0
2039,1
2040,1
2041,0
2042,1
2043,0
2044,0
2045,1
2046,0
2047,0
2048,0
2049,0
2050,1
2051,1
2052,0
2053,1
2054,1
2055,0
2056,1
2057,0
2058,0
2059,1
2060,1
2061,1
2062,1
2063,0
2064,0
2065,1
2066,1
2067,0
2068,0
2069,0
2070,0
2071,0
2072,1
2073,0
2074,0
2075,0
2076,0
2077,1
2078,1
2079,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,1
2086,0
2087,1
2088,1
2089,1
2090,0
2091,1
2092,1
2093,1
2094,1
2095,0
2096,0
2097,1
2098,1
2099,0
2100,1
2101,0
2102,1
2103,1
2104,0
2105,0
2106,1
2107,0
2108,0
2109,0
2110,1
2111,0
2112,0
2113,0
2114,1
2115,1
2116,0
2117,1
2118,0
2119,1
2120,1
2121,1
2122,1
2123,1
2124,1
2125,0
2126,1
2127,0
2128,0
2129,0
2130,0
2131,0
2132,1
2133,0
2134,0
2135,1
2136,1
2137,0
2138,0
2139,1
2140,0
2141,0
2142,0
2143,0
2144,0
2145,0
2146,1
2147,1
2148,1
2149,1
2150,0
2151,1
2152,0
2153,1
2154,0
2155,0
2156,1
2157,0
2158,1
2159,1
2160,0
2161,1
2162,0
2163,1
2164,1
2165,0
2166,1
2167,1
2168,0
2169,0
2170,0
2171,1
2172,1
2173,0
2174,1
2175,1
2176,0
2177,0
2178,0
2179,0
2180,1
2181,1
2182,1
2183,1
2184,1
2185,1
2186,1
2187,0
2188,1
2189,0
2190,1
2191,0
2192,0
2193,1
2194,0
2195,0
2196,0
2197,0
2198,1
2199,0
2200,0
2201,1
2202,0
2203,1
2204,1
2205,0
2206,0
2207,1
2208,1
2209,1
2210,1
2211,0
2212,1
2213,1
2214,0
2215,1
2216,0
2217,1
2218,1
2219,1
2220,0
2221,0
2222,1
2223,0
2224,0
2225,1
2226,1
2227,0
2228,0
2229,0
2230,1
2231,1
2232,0
2233,1
2234,1
2235,0
2236,1
2237,1
2238,1
2239,0
2240,0
2241,1
2242,1
2243,1
2244,0
2245,0
2246,0
2247,1
2248,1
2249,1
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,1
2257,0
2258,0
2259,0
2260,0
2261,1
2262,0
2263,1
2264,1
2265,0
2266,1
2267,1
2268,0
2269,0
2270,1
2271,1
2272,0
2273,0
2274,1
2275,1
2276,1
2277,1
2278,1
2279,1
2280,0
2281,1
2282,1
2283,1
2284,0
2285,0
2286,0
2287,1
2288,0
2289,0
2290,0
2291,0
2292,1
2293,1
2294,1
2295,1
2296,1
2297,1
2298,1
2299,0
2300,1
2301,0
2302,0
2303,0
2304,0
2305,0
2306,1
2307,1
2308,0
2309,0
2310,0
2311,1
2312,1
2313,0
2314,1
2315,0
2316,1
2317,0
2318,0
2319,1
2320,1
2321,1
2322,0
2323,0
2324,1
2325,1
2326,1
2327,1
2328,0
2329,1
2330,0
2331,0
2332,0
2333,0
2334,0
2335,1
2336,1
2337,1
2338,0
2339,0
2340,1
2341,1
2342,1
2343,0
2344,0
2345,1
2346,1
2347,0
2348,1
2349,0
2350,0
2351,0
2352,1
2353,0
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
2360,1
2361,1
2362,1
2363,1
2364,1
2365,1
2366,1
2367,1
2368,0
2369,0
2370,1
2371,0
2372,0
2373,1
2374,0
2375,1
2376,0
2377,0
2378,0
2379,1
2380,1
2381,0
2382,1
2383,0
2384,1
2385,0
2386,0
2387,1
2388,1
2389,0
2390,1
2391,0
2392,0
2393,1
2394,0
2395,1
2396,0
2397,1
2398,0
2399,0
2400,0
2401,1
2402,0
2403,1
2404,0
2405,1
2406,1
2407,0
2408,0
2409,0
2410,1
2411,1
2412,1
2413,0
2414,1
2415,1
2416,0
2417,1
2418,0
2419,1
2420,1
2421,0
2422,1
2423,0
2424,1
2425,0
2426,0
2427,0
2428,0
2429,0
2430,1
2431,1
2432,0
2433,1
2434,0
2435,1
2436,1
2437,1
2438,0
2439,0
2440,0
2441,1
2442,0
2443,1
2444,0
2445,1
2446,1
2447,1
2448,0
2449,0
2450,0
2451,0
2452,0
2453,1
2454,0
2455,1
2456,0
2457,1
2458,0
2459,1
2460,0
2461,0
2462,1
2463,0
2464,1
2465,1
2466,0
2467,0
2468,0
2469,1
2470,1
2471,1
2472,1
2473,1
2474,0
2475,1
2476,1
2477,1
2478,0
2479,0
2480,0
2481,0
2482,0
2483,1
2484,0
2485,0
2486,0
2487,1
2488,0
2489,0
2490,1
2491,1
2492,1
2493,0
2494,1
2495,1
2496,1
2497,0
2498,1
2499,0
2500,1
2501,0
2502,0
2503,0
2504,0
2505,0
2506,1
2507,1
2508,1
2509,0
2510,1
2511,0
2512,0
2513,1
2514,0
2515,0
2516,0
2517,1
2518,0
2519,0
2520,1
2521,1
2522,1
2523,1
2524,0
2525,0
2526,0
2527,1
2528,1
2529,0
2530,0
2531,0
2532,1
2533,0
2534,1
2535,1
2536,1
2537,0
2538,1
2539,1
2540,0
2541,0
2542,1
2543,1
2544,1
2545,1
2546,1
2547,1
2548,0
2549,0
2550,1
2551,1
2552,0
2553,1
2554,1
2555,1
2556,1
2557,1
2558,1
2559,1
2560,1
2561,1
2562,0
2563,0
2564,1
2565,0
2566,0
2567,1
2568,0
2569,0
2570,0
2571,1
2572,0
2573,0
2574,0
2575,0
2576,0
2577,1
2578,0
2579,1
2580,1
2581,0
2582,0
2583,0
2584,0
2585,1
2586,1
2587,0
2588,0
2589,0
2590,1
2591,1
2592,1
2593,1
2594,0
2595,0
2596,1
2597,1
2598,0
2599,0
2600,0
2601,1
2602,0
2603,1
2604,1
2605,1
2606,0
2607,1
2608,0
2609,1
2610,1
2611,1
2612,0
2613,0
2614,0
2615,1
2616,1
2617,0
2618,1
2619,0
2620,0
2621,0
2622,1
2623,1
2624,0
2625,1
2626,0
2627,0
2628,1
2629,0
2630,1
2631,0
2632,1
2633,0
2634,1
2635,1
2636,1
2637,1
2638,0
2639,0
2640,0
2641,1
2642,1
2643,0
2644,0
2645,0
2646,0
2647,1
2648,1
2649,0
2650,1
2651,0
2652,1
2653,0
2654,1
2655,1
2656,1
2657,1
2658,1
2659,1
2660,1
2661,1
2662,1
2663,1
2664,0
2665,1
2666,1
2667,1
2668,0
2669,1
2670,1
2671,0
2672,1
2673,0
2674,1
2675,1
2676,0
2677,0
2678,1
2679,1
2680,0
2681,1
2682,1
2683,0
2684,0
2685,1
2686,0
2687,0
2688,1
2689,0
2690,0
2691,1
2692,0
2693,0
2694,1
2695,0
2696,0
2697,1
2698,1
2699,0
2700,0
2701,1
2702,0
2703,0
2704,0
2705,0
2706,1
2707,1
2708,0
2709,0
2710,0
2711,0
2712,1
2713,1
2714,1
2715,1
2716,0
2717,0
2718,1
2719,1
2720,1
2721,0
2722,1
2723,1
2724,1
2725,0
2726,0
2727,0
2728,0
2729,0
2730,0
2731,0
2732,1
2733,1
2734,0
2735,0
2736,1
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,1
2744,0
2745,1
2746,0
2747,0
2748,0
2749,1
2750,0
2751,1
2752,1
2753,0
2754,0
2755,0
2756,1
2757,1
2758,1
2759,1
2760,0
2761,1
2762,0
2763,0
2764,0
2765,1
2766,1
2767,1
2768,1
2769,0
2770,1
2771,1
2772,1
2773,0
2774,0
2775,0
2776,1
2777,0
2778,1
2779,0
2780,0
2781,0
2782,1
2783,0
2784,0
2785,0
2786,0
2787,1
2788,1
2789,0
2790,1
2791,1
2792,0
2793,0
2794,1
2795,1
2796,1
2797,1
2798,0
2799,1
2800,0
2801,1
2802,0
2803,1
2804,1
2805,1
2806,1
2807,0
2808,0
2809,1
2810,1
2811,0
2812,1
2813,0
2814,0
2815,0
2816,1
2817,0
2818,0
2819,1
2820,1
2821,1
2822,1
2823,1
2824,0
2825,0
2826,0
2827,0
2828,0
2829,1
2830,1
2831,1
2832,0
2833,0
2834,1
2835,1
2836,1
2837,1
2838,0
2839,1
2840,0
2841,1
2842,0
2843,0
2844,1
2845,1
2846,0
2847,0
2848,0
2849,1
2850,1
2851,1
2852,0
2853,0
2854,1
2855,1
2856,1
2857,1
2858,0
2859,1
2860,0
2861,0
2862,1
2863,1
2864,1
2865,1
2866,1
2867,1
2868,0
2869,1
2870,0
2871,1
2872,1
2873,0
2874,1
2875,0
2876,1
2877,1
2878,1
2879,1
2880,1
2881,0
2882,1
2883,0
2884,1
2885,1
2886,0
2887,1
2888,0
2889,1
2890,0
2891,0
2892,1
2893,1
2894,1
2895,0
2896,1
2897,0
2898,1
2899,1
2900,0
2901,0
2902,0
2903,0
2904,1
2905,0
2906,0
2907,1
2908,1
2909,0
2910,0
2911,1
2912,0
2913,0
2914,1
2915,0
2916,1
2917,1
2918,0
2919,1
2920,1
2921,1
2922,1
2923,0
2924,1
2925,1
2926,0
2927,0
2928,1
2929,0
2930,0
2931,1
2932,1
2933,1
2934,1
2935,1
2936,1
2937,0
2938,1
2939,1
2940,0
2941,1
2942,0
2943,0
2944,0
2945,1
2946,1
2947,0
2948,0
2949,1
2950,0
2951,0
2952,1
2953,1
2954,0
2955,1
2956,1
2957,0
2958,1
2959,1
2960,1
2961,1
2962,1
2963,0
2964,1
2965,1
2966,1
2967,1
2968,1
2969,1
2970,1
2971,0
2972,1
2973,1
2974,0
2975,0
2976,0
2977,1
2978,1
2979,0
2980,0
2981,1
2982,0
2983,1
2984,1
2985,0
2986,1
2987,1
2988,0
2989,1
2990,1
2991,0
2992,1
2993,1
2994,1
2995,0
2996,0
2997,1
